household_id,hh_start,hh_end,end_cause
100883,2010,2015,divorce
100887,2010,9999,
621834,2010,2023,divorce
100892,2010,9999,
621839,2010,2019,divorce
100900,2010,9999,
100904,2010,2021,death last member
100906,2010,2015,death last member
100912,2010,2022,couple split
621859,2010,9999,
100921,2010,2012,new couple
100922,2010,2011,divorce
621869,2010,9999,
100926,2010,2017,couple split
100948,2010,9999,
100952,2010,9999,
100953,2010,9999,
621900,2010,2015,death last member
100955,2010,2023,new couple
621902,2010,2012,new couple
100956,2010,9999,
621903,2010,9999,
100967,2010,2019,death last member
100975,2010,9999,
100977,2010,2018,death last member
621924,2010,2016,death last member
1142871,2010,2022,death last member
100980,2010,9999,
621927,2010,2013,new couple
1142874,2010,9999,
100986,2010,2015,new couple
100989,2010,9999,
100990,2010,9999,
101007,2010,9999,
621954,2010,9999,
101022,2010,2011,new couple
101023,2010,9999,
101024,2010,9999,
101028,2010,9999,
621975,2010,2018,divorce
101029,2010,9999,
101036,2010,2023,couple split
621983,2010,2016,new couple
101051,2010,9999,
621998,2010,2018,new couple
1142945,2010,2018,new couple
101064,2010,9999,
622011,2010,9999,
101065,2010,9999,
622012,2010,9999,
101066,2010,9999,
101070,2010,2017,new couple
101071,2010,9999,
622018,2010,9999,
101078,2010,2011,death last member
101083,2010,9999,
101092,2010,9999,
101093,2010,2012,new couple
101095,2010,9999,
622042,2010,2023,new couple
101100,2010,9999,
622047,2010,9999,
101107,2010,9999,
101112,2010,9999,
101127,2010,2011,new couple
101129,2010,2024,death last member
101132,2010,9999,
101148,2010,9999,
622095,2010,2022,death last member
101169,2010,9999,
101190,2010,9999,
101191,2010,9999,
101192,2010,9999,
101196,2010,2021,new couple
101198,2010,9999,
101210,2010,2016,death last member
622157,2010,2021,death last member
1143104,2010,2017,death last member
101214,2010,9999,
622161,2010,2011,divorce
101237,2010,2011,new couple
622184,2010,9999,
1143131,2010,2023,new couple
101241,2010,9999,
101250,2010,9999,
101251,2010,2013,couple split
101252,2010,9999,
101268,2010,2012,divorce
622215,2010,2013,divorce
101275,2010,9999,
101300,2010,9999,
101303,2010,2011,couple split
101305,2010,9999,
101309,2010,9999,
622256,2010,9999,
101313,2010,9999,
101318,2010,2023,couple split
622265,2010,2012,couple split
101320,2010,9999,
101322,2010,2016,couple split
622269,2010,9999,
1143216,2010,9999,
101329,2010,9999,
622276,2010,9999,
101332,2010,9999,
622279,2010,9999,
1143226,2010,9999,
1664173,2010,9999,
101334,2010,9999,
622281,2010,2012,death last member
101336,2010,2016,death last member
622283,2010,2021,death last member
101343,2010,9999,
622290,2010,2020,divorce
1143237,2010,9999,
101346,2010,2014,divorce
622293,2010,2012,divorce
1143240,2010,2019,divorce
1664187,2010,9999,
101349,2010,2012,couple split
101351,2010,9999,
622298,2010,9999,
1143245,2010,2022,couple split
101354,2010,2012,divorce
622301,2010,9999,
101356,2010,2012,couple split
622303,2010,9999,
1143250,2010,9999,
1664197,2010,2021,new couple
101358,2010,9999,
622305,2010,9999,
101360,2010,9999,
622307,2010,9999,
101362,2010,2019,death last member
622309,2010,9999,
101363,2010,2023,new couple
101373,2010,9999,
622320,2010,9999,
1143267,2010,2015,divorce
101374,2010,9999,
101380,2010,9999,
622327,2010,2018,new couple
1143274,2010,9999,
1664221,2010,9999,
101383,2010,9999,
622330,2010,2012,new couple
101386,2010,9999,
622333,2010,9999,
1143280,2010,9999,
101389,2010,9999,
101392,2010,2017,death last member
622339,2010,2015,death last member
101393,2010,2014,divorce
101397,2010,9999,
622344,2010,9999,
101399,2010,9999,
101402,2010,9999,
622349,2010,2019,divorce
101407,2010,9999,
101412,2010,9999,
622359,2010,2013,divorce
101418,2010,2023,divorce
622365,2010,9999,
101435,2010,9999,
622382,2010,9999,
1143329,2010,9999,
101436,2010,2016,divorce
101437,2010,2018,new couple
101438,2010,2015,divorce
622385,2010,9999,
101443,2010,9999,
101452,2010,9999,
101459,2010,9999,
101461,2010,2016,couple split
622408,2010,2022,divorce
101462,2010,9999,
622409,2010,9999,
101465,2010,9999,
622412,2010,9999,
101468,2010,9999,
622415,2010,9999,
101481,2010,2020,death last member
101485,2010,9999,
101487,2010,9999,
101491,2010,9999,
101493,2010,2022,couple split
101496,2010,9999,
622443,2010,9999,
1143390,2010,2013,new couple
101497,2010,9999,
622444,2010,9999,
101500,2010,9999,
622447,2010,2013,new couple
101520,2010,9999,
101521,2010,9999,
622468,2010,9999,
101527,2010,9999,
101528,2010,9999,
622475,2010,9999,
101532,2010,9999,
101533,2010,9999,
101535,2010,2019,couple split
101536,2010,9999,
101546,2010,9999,
101547,2010,9999,
101556,2010,9999,
622503,2010,9999,
101565,2010,2024,death last member
101575,2010,9999,
101579,2010,2011,death last member
101581,2010,2011,divorce
101582,2010,9999,
101583,2010,9999,
622530,2010,9999,
1143477,2010,9999,
101584,2010,2019,divorce
622531,2010,9999,
101594,2010,2012,divorce
622541,2010,9999,
101602,2010,9999,
101604,2010,2014,divorce
101611,2010,9999,
622558,2010,9999,
101613,2010,2023,death last member
101618,2010,9999,
101620,2010,2021,death last member
101621,2010,9999,
101623,2010,9999,
101631,2010,2011,new couple
101635,2010,2019,divorce
622582,2010,2014,divorce
101637,2010,2014,couple split
101644,2010,9999,
622591,2010,9999,
101649,2010,9999,
622596,2010,9999,
101657,2010,9999,
101660,2010,9999,
101666,2010,2022,death last member
622613,2010,9999,
1143560,2010,9999,
101667,2010,2013,new couple
101678,2010,9999,
101684,2010,9999,
101692,2010,2016,new couple
101696,2010,2024,divorce
622643,2010,9999,
101711,2010,9999,
101712,2010,9999,
101714,2010,2015,new couple
101722,2010,9999,
101733,2010,2023,death last member
101739,2010,2013,divorce
622686,2010,9999,
101744,2010,2014,death last member
622691,2010,2013,death last member
1143638,2010,2014,death last member
1664585,2010,9999,
2185532,2010,2018,death last member
101752,2010,9999,
101765,2010,2020,death last member
101775,2010,9999,
101777,2010,2014,new couple
622724,2010,9999,
101778,2010,9999,
101790,2010,2012,new couple
101792,2010,2012,new couple
101796,2010,9999,
101799,2010,9999,
622746,2010,9999,
101802,2010,2013,new couple
622749,2010,9999,
101804,2010,9999,
101810,2010,2014,death last member
622757,2010,2012,death last member
101812,2010,9999,
101813,2010,9999,
101814,2010,2014,divorce
101838,2010,2016,divorce
101846,2010,2015,new couple
101850,2010,2021,death last member
101853,2010,9999,
101859,2010,9999,
101867,2010,9999,
101869,2010,9999,
101872,2010,9999,
101875,2010,9999,
101880,2010,2015,new couple
101883,2010,2019,divorce
101885,2010,2019,death last member
101886,2010,2023,death last member
101887,2010,2015,new couple
622834,2010,9999,
1143781,2010,9999,
101889,2010,9999,
101894,2010,9999,
101898,2010,9999,
622845,2010,9999,
101902,2010,9999,
101903,2010,2025,death last member
101908,2010,2017,death last member
101913,2010,9999,
101918,2010,9999,
622865,2010,2015,death last member
1143812,2010,2016,death last member
1664759,2010,2019,death last member
101921,2010,9999,
101922,2010,9999,
622869,2010,2018,new couple
101968,2010,9999,
101969,2010,9999,
622916,2010,9999,
101977,2010,2013,death last member
622924,2010,2023,new couple
101978,2010,9999,
622925,2010,9999,
1143872,2010,2024,divorce
101994,2010,9999,
622941,2010,9999,
101998,2010,9999,
102009,2010,9999,
622956,2010,2012,new couple
102011,2010,2017,death last member
102014,2010,2011,death last member
102018,2010,2020,death last member
102024,2010,9999,
622971,2010,9999,
1143918,2010,9999,
102025,2010,9999,
102027,2010,9999,
102037,2010,2021,new couple
102038,2010,9999,
102039,2010,2011,new couple
622986,2010,2018,new couple
1143933,2010,2018,new couple
102040,2010,9999,
102043,2010,9999,
622990,2010,9999,
1143937,2010,9999,
102047,2010,9999,
102050,2010,9999,
622997,2010,2012,new couple
1143944,2010,2021,new couple
102051,2010,9999,
102053,2010,2014,new couple
623000,2010,2015,new couple
1143947,2010,2014,new couple
102063,2010,9999,
623010,2010,2014,divorce
102072,2010,2019,new couple
623019,2010,2017,new couple
1143966,2010,9999,
102075,2010,2013,new couple
102077,2010,9999,
623024,2010,9999,
102081,2010,9999,
623028,2010,2022,divorce
102083,2010,9999,
102085,2010,9999,
102086,2010,9999,
102096,2010,2014,death last member
623043,2010,2019,death last member
102097,2010,2015,couple split
623044,2010,9999,
102103,2010,9999,
102104,2010,9999,
102106,2010,9999,
102118,2010,2025,couple split
102149,2010,2012,couple split
623096,2010,9999,
1144043,2010,2013,couple split
102166,2010,9999,
102168,2010,9999,
623115,2010,2023,death last member
1144062,2010,2016,death last member
102169,2010,9999,
623116,2010,2011,new couple
102175,2010,9999,
102176,2010,9999,
623123,2010,2021,death last member
102177,2010,2013,new couple
102181,2010,2019,new couple
102190,2010,9999,
102198,2010,2021,new couple
102200,2010,9999,
102208,2010,9999,
102209,2010,9999,
102217,2010,2011,new couple
102220,2010,2012,new couple
623167,2010,2016,new couple
102234,2010,9999,
623181,2010,2024,couple split
102235,2010,9999,
102236,2010,2021,death last member
102237,2010,2018,death last member
623184,2010,2019,death last member
102243,2010,9999,
623190,2010,2015,new couple
102248,2010,9999,
102254,2010,2016,new couple
623201,2010,2021,new couple
102255,2010,2014,new couple
102261,2010,2017,divorce
623208,2010,9999,
1144155,2010,2012,couple split
102266,2010,9999,
102271,2010,9999,
623218,2010,9999,
1144165,2010,2011,new couple
102285,2010,9999,
623232,2010,9999,
1144179,2010,9999,
102293,2010,9999,
102294,2010,2018,new couple
102297,2010,2011,new couple
102301,2010,9999,
102320,2010,2014,death last member
623267,2010,9999,
102329,2010,2023,new couple
102331,2010,9999,
102338,2010,2016,new couple
102342,2010,2013,new couple
102345,2010,2012,couple split
102355,2010,2011,new couple
102360,2010,9999,
623307,2010,9999,
1144254,2010,2016,divorce
102361,2010,9999,
102365,2010,2012,new couple
102369,2010,9999,
623316,2010,9999,
1144263,2010,9999,
1665210,2010,9999,
102371,2010,9999,
623318,2010,9999,
102375,2010,2021,death last member
102379,2010,2022,divorce
102382,2010,9999,
623329,2010,9999,
1144276,2010,2022,couple split
102403,2010,9999,
623350,2010,9999,
102405,2010,2019,death last member
102407,2010,9999,
623354,2010,9999,
1144301,2010,9999,
102418,2010,9999,
102474,2010,9999,
623421,2010,9999,
102480,2010,9999,
102481,2010,9999,
102482,2010,2011,new couple
102483,2010,9999,
623430,2010,9999,
102492,2010,2021,couple split
102498,2010,2023,new couple
102500,2010,2019,couple split
623447,2010,9999,
1144394,2010,9999,
102507,2010,2019,divorce
623454,2010,9999,
1144401,2010,9999,
102509,2010,9999,
623456,2010,2011,divorce
102526,2010,9999,
102528,2010,9999,
623475,2010,9999,
102529,2010,2019,divorce
102531,2010,9999,
102532,2010,2016,couple split
102535,2010,9999,
102538,2010,2022,death last member
623485,2010,2012,death last member
1144432,2010,2013,death last member
1665379,2010,2017,death last member
2186326,2010,2012,death last member
102539,2010,2024,couple split
102545,2010,2014,couple split
102549,2010,2015,couple split
102551,2010,9999,
102562,2010,9999,
102566,2010,9999,
102580,2010,2011,death last member
102584,2010,2021,new couple
623531,2010,9999,
1144478,2010,2012,new couple
102591,2010,9999,
623538,2010,9999,
102595,2010,2019,death last member
623542,2010,2019,new couple
102607,2010,9999,
102609,2010,2016,couple split
102613,2010,2024,new couple
102617,2010,2012,death last member
623564,2010,2017,death last member
102622,2010,9999,
623569,2010,9999,
102654,2010,9999,
102662,2010,9999,
102664,2010,9999,
102669,2010,9999,
623616,2010,9999,
102671,2010,2023,death last member
623618,2010,2015,death last member
102673,2010,9999,
623620,2010,2021,death last member
102680,2010,9999,
102681,2010,2013,new couple
102683,2010,9999,
623630,2010,9999,
102686,2010,2018,new couple
623633,2010,9999,
102689,2010,2023,couple split
102690,2010,2019,couple split
102691,2010,9999,
623638,2010,9999,
102693,2010,9999,
102696,2010,9999,
102701,2010,9999,
102707,2010,9999,
102716,2010,9999,
102717,2010,9999,
102720,2010,2025,divorce
102722,2010,2023,death last member
102726,2010,2016,last kid leaving
102728,2010,9999,
102730,2010,9999,
102745,2010,9999,
102749,2010,9999,
623696,2010,9999,
1144643,2010,2013,new couple
102750,2010,2023,new couple
102751,2010,9999,
623698,2010,9999,
102758,2010,9999,
102764,2010,2021,death last member
623711,2010,2019,death last member
1144658,2010,2022,death last member
102772,2010,2011,new couple
102773,2010,9999,
102777,2010,9999,
102781,2010,9999,
102785,2010,9999,
102786,2010,9999,
623733,2010,2020,death last member
1144680,2010,9999,
102788,2010,9999,
623735,2010,9999,
102793,2010,2019,death last member
102795,2010,2020,death last member
623742,2010,2014,new couple
1144689,2010,9999,
102797,2010,2013,death last member
623744,2010,9999,
1144691,2010,9999,
102798,2010,9999,
102800,2010,2022,new couple
102806,2010,9999,
623753,2010,9999,
1144700,2010,9999,
102812,2010,9999,
623759,2010,9999,
102816,2010,2012,death last member
623763,2010,2018,death last member
1144710,2010,2014,death last member
102818,2010,9999,
102820,2010,2014,death last member
623767,2010,2017,death last member
102826,2010,9999,
623773,2010,2019,couple split
102828,2010,9999,
102829,2010,2023,death last member
102831,2010,9999,
623778,2010,9999,
102833,2010,9999,
102841,2010,9999,
623788,2010,2018,new couple
102844,2010,2023,death last member
102849,2010,9999,
623796,2010,9999,
102852,2010,9999,
623799,2010,9999,
102872,2010,9999,
102877,2010,2023,divorce
623824,2010,9999,
102881,2010,9999,
623828,2010,9999,
102882,2010,9999,
623829,2010,2023,divorce
102887,2010,2015,death last member
102892,2010,9999,
623839,2010,9999,
102893,2010,2019,new couple
102895,2010,2011,couple split
102902,2010,2013,divorce
102903,2010,2017,death last member
102906,2010,9999,
623853,2010,9999,
102915,2010,2021,couple split
102920,2010,2014,divorce
623867,2010,9999,
102922,2010,2012,death last member
102935,2010,9999,
623882,2010,2017,divorce
102941,2010,2015,new couple
623888,2010,2013,new couple
102951,2010,9999,
102953,2010,9999,
102955,2010,2011,couple split
102956,2010,9999,
102959,2010,9999,
102962,2010,2015,new couple
102966,2010,9999,
623913,2010,9999,
1144860,2010,2018,divorce
1665807,2010,9999,
2186754,2010,9999,
2707701,2010,9999,
3228648,2010,2016,divorce
102969,2010,2015,death last member
623916,2010,2011,death last member
1144863,2010,2025,death last member
102974,2010,9999,
623921,2010,9999,
1144868,2010,9999,
102979,2010,2012,new couple
623926,2010,2011,new couple
1144873,2010,2016,new couple
102980,2010,9999,
102982,2010,9999,
623929,2010,9999,
102984,2010,2015,new couple
102991,2010,9999,
102992,2010,9999,
623939,2010,9999,
1144886,2010,9999,
102995,2010,2011,divorce
623942,2010,9999,
1144889,2010,9999,
102996,2010,9999,
103001,2010,9999,
103009,2010,9999,
103010,2010,9999,
623957,2010,9999,
103016,2010,9999,
623963,2010,2012,couple split
1144910,2010,9999,
103019,2010,9999,
103021,2010,9999,
103030,2010,9999,
623977,2010,9999,
103031,2010,9999,
103050,2010,9999,
103051,2010,2013,death last member
103057,2010,2021,couple split
624004,2010,2024,divorce
103059,2010,9999,
624006,2010,9999,
103066,2010,2011,new couple
624013,2010,9999,
103070,2010,9999,
103081,2010,2023,death last member
103086,2010,9999,
624033,2010,9999,
103089,2010,2014,death last member
624036,2010,2015,death last member
1144983,2010,2013,death last member
103091,2010,2015,death last member
624038,2010,2019,death last member
103092,2010,9999,
103094,2010,9999,
624041,2010,9999,
103095,2010,2011,divorce
624042,2010,9999,
103097,2010,2025,death last member
624044,2010,2022,death last member
103098,2010,9999,
624045,2010,9999,
103105,2010,2019,couple split
624052,2010,9999,
1144999,2010,9999,
1665946,2010,9999,
103106,2010,9999,
103110,2010,9999,
624057,2010,2021,divorce
1145004,2010,9999,
1665951,2010,9999,
103115,2010,9999,
624062,2010,2025,divorce
103118,2010,2025,death last member
624065,2010,2018,death last member
1145012,2010,9999,
103119,2010,9999,
103122,2010,2025,divorce
624069,2010,9999,
1145016,2010,9999,
103123,2010,9999,
103126,2010,9999,
103127,2010,9999,
103131,2010,9999,
103133,2010,9999,
103135,2010,9999,
624082,2010,9999,
103138,2010,9999,
103144,2010,2024,death last member
624091,2010,2025,death last member
103150,2010,9999,
624097,2010,9999,
103152,2010,2022,new couple
624099,2010,9999,
103153,2010,2024,divorce
624100,2010,9999,
103154,2010,9999,
624101,2010,9999,
1145048,2010,9999,
103165,2010,2019,divorce
624112,2010,2025,new couple
103169,2010,9999,
624116,2010,2018,couple split
1145063,2010,9999,
103171,2010,9999,
624118,2010,2021,new couple
103175,2010,2011,couple split
624122,2010,9999,
103176,2010,2017,couple split
624123,2010,9999,
103177,2010,9999,
624124,2010,9999,
103181,2010,2019,death last member
624128,2010,2022,death last member
103183,2010,2013,death last member
103185,2010,9999,
103188,2010,2019,divorce
624135,2010,9999,
103191,2010,2012,death last member
103200,2010,2013,divorce
103203,2010,9999,
103205,2010,9999,
103209,2010,9999,
103212,2010,9999,
103219,2010,9999,
103224,2010,9999,
103225,2010,9999,
103229,2010,2024,new couple
103232,2010,9999,
624179,2010,9999,
103233,2010,9999,
624180,2010,9999,
1145127,2010,9999,
103234,2010,9999,
103240,2010,2012,new couple
624187,2010,2017,new couple
1145134,2010,2011,new couple
103253,2010,2017,new couple
103264,2010,2017,new couple
103267,2010,9999,
103269,2010,9999,
624216,2010,9999,
103272,2010,9999,
624219,2010,9999,
1145166,2010,2012,new couple
103274,2010,2014,new couple
624221,2010,2012,new couple
1145168,2010,2013,new couple
1666115,2010,2011,new couple
103275,2010,2016,couple split
103281,2010,9999,
103286,2010,2025,divorce
103287,2010,9999,
103289,2010,9999,
624236,2010,2015,new couple
103292,2010,9999,
103293,2010,9999,
103298,2010,9999,
103299,2010,9999,
624246,2010,2011,new couple
1145193,2010,2019,new couple
1666140,2010,9999,
103301,2010,9999,
103302,2010,9999,
103303,2010,2023,new couple
624250,2010,2016,new couple
1145197,2010,2015,new couple
103308,2010,2019,death last member
103319,2010,2018,death last member
624266,2010,2015,death last member
103321,2010,2016,death last member
624268,2010,2017,death last member
103322,2010,9999,
103325,2010,2024,death last member
103329,2010,9999,
103330,2010,2019,death last member
103333,2010,2018,divorce
103346,2010,9999,
103347,2010,9999,
103354,2010,2011,death last member
103355,2010,2025,death last member
103358,2010,9999,
624305,2010,2015,new couple
103360,2010,2015,new couple
103361,2010,9999,
624308,2010,9999,
103363,2010,9999,
103366,2010,9999,
624313,2010,9999,
1145260,2010,2024,divorce
1666207,2010,9999,
103367,2010,9999,
103368,2010,9999,
103369,2010,9999,
103380,2010,2013,divorce
103382,2010,2014,new couple
103383,2010,9999,
624330,2010,9999,
1145277,2010,9999,
103391,2010,9999,
103392,2010,2024,divorce
103397,2010,2011,new couple
103400,2010,2019,couple split
103401,2010,9999,
103406,2010,9999,
103408,2010,9999,
624355,2010,9999,
103413,2010,2024,death last member
103415,2010,9999,
103420,2010,9999,
624367,2010,9999,
103422,2010,2016,new couple
103423,2010,9999,
624370,2010,9999,
103430,2010,9999,
103431,2010,9999,
103434,2010,9999,
624381,2010,9999,
103437,2010,9999,
624384,2010,2012,divorce
1145331,2010,9999,
103447,2010,9999,
103448,2010,9999,
103450,2010,2013,couple split
103451,2010,2011,new couple
103454,2010,2015,couple split
624401,2010,9999,
103466,2010,2025,divorce
103469,2010,2017,death last member
624416,2010,2012,death last member
103470,2010,2022,couple split
103471,2010,9999,
103472,2010,9999,
624419,2010,9999,
1145366,2010,9999,
103481,2010,9999,
103482,2010,9999,
103488,2010,2015,divorce
103489,2010,9999,
624436,2010,9999,
103498,2010,9999,
103512,2010,9999,
103522,2010,9999,
103524,2010,2019,new couple
103532,2010,9999,
103535,2010,9999,
103537,2010,9999,
103538,2010,9999,
624485,2010,9999,
1145432,2010,2025,new couple
103541,2010,9999,
624488,2010,9999,
103542,2010,9999,
103544,2010,9999,
103548,2010,2013,couple split
624495,2010,9999,
103549,2010,2015,new couple
103552,2010,2016,death last member
103557,2010,9999,
624504,2010,9999,
103559,2010,9999,
103561,2010,9999,
103562,2010,9999,
624509,2010,9999,
1145456,2010,2023,death last member
103564,2010,9999,
624511,2010,2025,death last member
103569,2010,2011,death last member
103574,2010,9999,
103582,2010,2014,death last member
103584,2010,9999,
624531,2010,9999,
103588,2010,2024,new couple
103590,2010,9999,
103593,2010,9999,
624540,2010,2013,couple split
103594,2010,2014,new couple
103596,2010,2016,death last member
624543,2010,9999,
103598,2010,2011,new couple
624545,2010,2014,new couple
103600,2010,9999,
103605,2010,9999,
624552,2010,9999,
1145499,2010,9999,
103607,2010,2020,death last member
103613,2010,9999,
103621,2010,2016,couple split
624568,2010,2021,couple split
103622,2010,9999,
624569,2010,2017,divorce
103625,2010,2019,death last member
624572,2010,9999,
